time,force,position,velocity
24.42,0.800623260628285,0.3668524914534492,0.04780439455501916
24.43,0.800623260628285,0.8461428157250654,0.10692471224373859
24.44,0.800623260628285,0.6448915456977617,0.20750998920133723
24.45,0.800623260628285,0.4151057887767191,0.01077504710071632
24.46,0.800623260628285,0.2821957533997214,0.2891587288299002
24.47,0.800623260628285,0.33913251854062265,0.20171682563143184
24.48,0.800623260628285,0.31812890836551544,0.3766901924322599
24.490000000000002,0.800623260628285,0.4157910085524247,0.1126597603279316
24.5,0.800623260628285,0.5115915706168384,0.19846043842431482
24.51,0.800623260628285,0.5696373212000798,-0.10698472968872179
24.52,0.800623260628285,0.5664439122523961,-0.13121462759966923
24.53,0.800623260628285,0.386387692746438,-0.31143053550078664
24.54,0.800623260628285,0.8623663642943931,0.05885090479608335
24.55,0.800623260628285,0.817240146409357,0.23575017512014945
24.560000000000002,0.800623260628285,0.5872245192416148,0.13140421781164793
24.57,0.800623260628285,0.5741111949652323,0.3171053760265631
24.580000000000002,0.800623260628285,0.3616777463686224,-0.259809484823304
24.59,0.800623260628285,0.6179731297156171,0.020408685308828396
24.6,0.800623260628285,0.5216366980489112,0.46785294599754645
24.61,0.800623260628285,0.5941468686314442,-0.07910270742823837
24.62,0.800623260628285,0.29931640709618634,-0.2853251831635975
24.63,0.800623260628285,0.3304121788298834,-0.09141912876207989
24.64,0.800623260628285,0.2006235043105012,0.07918144391501097
24.650000000000002,0.800623260628285,0.10956689174324397,0.11291218079670108
24.66,0.800623260628285,0.6215818047856347,-0.1817514155363114
24.67,0.800623260628285,0.6942506312427174,-0.015356202238751043
24.68,0.800623260628285,0.5826190637867361,0.08564535287347783
24.69,0.800623260628285,0.4221898790838391,0.4478696312306525
24.7,0.800623260628285,0.25964619294939145,-0.0851096921682109
24.71,0.800623260628285,0.9839598074129341,0.028921607469359963
24.72,0.800623260628285,0.6502564995789077,0.1710082731907609
24.73,0.800623260628285,0.15098120478972282,-0.16943417098413943
24.740000000000002,0.800623260628285,0.5598962100425885,-0.1344957117108435
24.75,0.800623260628285,0.5613930082647178,0.05088453173631687
24.76,0.800623260628285,0.49850392192848486,0.03486509242199497
24.77,0.800623260628285,0.8218768103490415,-0.15299542767908572
24.78,0.800623260628285,0.629841918859658,0.12459638300260109
24.79,0.800623260628285,0.6915326506260668,0.11543416513093599
24.8,0.800623260628285,1.0537490196823447,0.2122518069630301
24.810000000000002,0.800623260628285,0.9382334045846384,0.26783889957037443
24.82,0.800623260628285,0.9940429853229598,-0.0203028678013208
24.830000000000002,0.800623260628285,0.38584369878130653,0.030463035311577596
24.84,0.800623260628285,0.44836473191948933,0.4096482410381971
24.85,0.800623260628285,0.30913826179206905,0.09142759661890408
24.86,0.800623260628285,0.8571467152480261,-0.17305686187660216
24.87,0.800623260628285,0.41071169413325964,0.095544392309385
24.88,0.800623260628285,0.5316980012009873,0.016745689738312843
24.89,0.800623260628285,0.1098857589905246,0.33756885585442864
24.900000000000002,0.800623260628285,0.4535889673196222,-0.013594055278501611
24.91,0.800623260628285,0.4545305475223891,-0.34588750880136665
24.92,0.800623260628285,0.6155329873233689,-0.11607174856023919
24.93,0.800623260628285,0.5185915265025154,-0.09059751667027632
24.94,0.800623260628285,0.7153041999117496,-0.14118286684388584
24.95,0.800623260628285,0.5293314768214578,0.029517094424953365
24.96,0.800623260628285,0.4468472765803587,-0.45869874922242576
24.97,0.800623260628285,0.5135633098651468,-0.10753864033967478
24.98,0.800623260628285,0.41105601695730715,-0.14949356347733933
24.990000000000002,0.800623260628285,0.5966522121373503,-0.13442221666982754
25.0,0.800623260628285,0.7545040828941784,-0.2963695598380755
25.01,0.800623260628285,0.2281536359749048,0.05914974217509215
25.02,0.800623260628285,0.5932628727186151,0.3332379971131309
