time,input_force,position,velocity
4.5600000000000005,-2.9649852468955156,14.40529957080445,-1.4387555149765174
4.57,-3.501958448499074,14.390912015654685,-1.4989888098156758
4.58,-3.565118432113344,14.375922127556528,-1.5596743461435794
4.59,-3.878239606824031,14.360325384095093,-1.6233094006015738
4.6000000000000005,-3.2695331770998695,14.344092290089078,-1.6806671096392587
4.61,-3.6374007647349433,14.327285618992684,-1.7415276340926882
4.62,-3.4340894836620697,14.309870342651758,-1.8001692810820624
4.63,-3.246088964314751,14.291868649840938,-1.8567494882078084
4.64,-3.6342673051204493,14.27330115495886,-1.9170340248381752
4.65,-3.4239171052121273,14.254130814710479,-1.9750272131381188
4.66,-3.1350561135368733,14.234380542579098,-2.0299484678700632
4.67,-3.931163006948331,14.214081057900398,-2.0926539878550297
4.68,-3.601914764971479,14.193154518021847,-2.1518696626509075
4.69,-3.6207219723330493,14.171635821395338,-2.2110835172536545
4.7,-3.4771946200877166,14.1495249862228,-2.268671026304188
4.71,-3.4493717710503424,14.12683827595976,-2.3257921164213764
4.72,-3.6520661221649533,14.103580354795545,-2.384751973903892
4.73,-3.570688264798238,14.079732835056506,-2.4427041373267055
4.74,-3.5944585896662,14.055305793683239,-2.5007014285501636
4.75,-3.509971444610209,14.030298779397738,-2.5576600010122568
4.76,-3.3961690490694156,14.004722179387615,-2.613288139059216
4.7700000000000005,-3.257700771101419,13.978589297997022,-2.667341370781357
4.78,-3.228747396266352,13.951915884289209,-2.7209176699130615
4.79,-3.3090867433085704,13.924706707590078,-2.775110074939943
4.8,-3.6146084194726544,13.896955606840677,-2.8321677973624997
4.8100000000000005,-3.4404727796411056,13.868633928867052,-2.8872860168791856
4.82,-2.9649477148771575,13.83976106869826,-2.9374545468434934
4.83,-3.2369070570381755,13.810386523229825,-2.990159503184163
4.84,-3.52791450735034,13.780484928197984,-3.0455840225461657
4.8500000000000005,-3.123405958982879,13.750029087972521,-3.096765091936025
4.86,-3.5174274335351177,13.719061437053162,-3.1516975117174812
4.87,-3.5734939892362885,13.687544461935987,-3.206991330704657
4.88,-3.1606672083899223,13.655474548628941,-3.2579556133856666
4.89,-3.7017434535780147,13.622894992495084,-3.3141391079852407
4.9,-3.8225691116293063,13.589753601415232,-3.3713252413165606
4.91,-3.25155667996354,13.556040349002066,-3.422592002215735
4.92,-3.4342754092523924,13.521814428979908,-3.475490357000724
4.93,-3.414340499868204,13.4870595254099,-3.5279886649648637
4.94,-3.5120981634610304,13.451779638760252,-3.5812637939878815
4.95,-3.4875122690524467,13.415967000820373,-3.634089316470957
4.96,-3.5314355761419103,13.379626107655664,-3.687150382942839
4.97,-3.565012181626515,13.342754603826236,-3.7403418810170583
4.98,-3.5161956400493874,13.305351185016066,-3.792838491922662
4.99,-3.522503843339175,13.26742280009684,-3.845192136496279
5.0,-3.6055303497793822,13.228970878731877,-3.8981693052530257
5.01,-3.5488474354420037,13.189989185679346,-3.950370298101777
5.0200000000000005,-3.9403654999080784,13.150485482698329,-4.006278005726962
5.03,-3.3028851552646015,13.11042270264106,-4.055592133230688
5.04,-3.3617629417790065,13.069866781308752,-4.105291627720683
5.05,-3.4567953620748013,13.028813865031545,-4.1557360858347465
5.0600000000000005,-3.3923487186236865,12.987256504173198,-4.2053278605364595
5.07,-3.3850981149479096,12.945203225567834,-4.254640035042944
5.08,-3.584613954896495,12.902656825217404,-4.305739980955437
5.09,-3.546329656019716,12.85959942540785,-4.35624424121368
5.1000000000000005,-3.3341502736495596,12.816036982995714,-4.404414332197957
5.11,-3.398312898543808,12.771992839673734,-4.453018499318892
5.12,-3.031149497639174,12.727462654680545,-4.497741433726334
5.13,-3.115891164488173,12.682485240343283,-4.543110917096262
5.14,-3.253211167497965,12.63705413117232,-4.589650221959187
